País,Liga,Temporada,Fecha,Equipo Local,Equipo Visitante,Goles Local,Goles Visitante,Resultado,Goles Medio Tiempo Local,Goles Medio Tiempo Visitante,Resultado Medio Tiempo,Puntos Local,Puntos Visitante
Mexico,Liga MX,2022/2023,2022-07-30,Cruz Azul,Necaxa,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-31,Tigres UANL,Queretaro,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-31,Club Tijuana,Mazatlan FC,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-07-31,Guadalajara Chivas,Pachuca,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-31,Puebla,Atl. San Luis,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-07-31,UNAM Pumas,Monterrey,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-01,Santos Laguna,Atlas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-01,Club Leon,Club America,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-03,Toluca,Puebla,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-04,Juarez,Atl. San Luis,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-05,Atlas,Queretaro,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-06,Mazatlan FC,Guadalajara Chivas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-07,Monterrey,Club Leon,5.0,1.0,H,5.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-07,Santos Laguna,Cruz Azul,4.0,0.0,H,4.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-07,Toluca,Club Tijuana,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-07,Atl. San Luis,Necaxa,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-08,Pachuca,Tigres UANL,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-08,Club America,Juarez,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-12,Queretaro,Atl. San Luis,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-13,Necaxa,Monterrey,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-13,Club Tijuana,Puebla,3.0,3.0,D,3.0,3.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-13,Club Leon,Mazatlan FC,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-14,UNAM Pumas,Club America,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-14,Guadalajara Chivas,Atlas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-14,Cruz Azul,Toluca,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-15,Tigres UANL,Santos Laguna,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-17,Atlas,Juarez,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-17,Mazatlan FC,Queretaro,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-17,Puebla,Necaxa,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-18,Toluca,Monterrey,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-18,Cruz Azul,Club Tijuana,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-18,Pachuca,Club America,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-19,Santos Laguna,Club Leon,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-19,Atl. San Luis,UNAM Pumas,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-20,Necaxa,Guadalajara Chivas,0.0,4.0,A,0.0,4.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-20,Queretaro,Club Tijuana,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-21,Atlas,Puebla,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-21,Monterrey,Tigres UANL,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-21,Club America,Cruz Azul,7.0,0.0,H,7.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-21,Juarez,Mazatlan FC,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-21,UNAM Pumas,Santos Laguna,1.0,5.0,A,1.0,5.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-21,Atl. San Luis,Toluca,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-22,Pachuca,Club Leon,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-24,Guadalajara Chivas,Monterrey,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-24,Queretaro,Club America,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-25,UNAM Pumas,Tigres UANL,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-26,Pachuca,Atlas,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-26,Club Tijuana,Santos Laguna,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-27,Puebla,Juarez,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-27,Mazatlan FC,Club America,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-27,Cruz Azul,Queretaro,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-28,Tigres UANL,Necaxa,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-08-28,Guadalajara Chivas,UNAM Pumas,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-28,Toluca,Pachuca,1.0,4.0,A,1.0,4.0,A,0,3
Mexico,Liga MX,2022/2023,2022-08-29,Club Leon,Atlas,4.0,2.0,H,4.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-29,Santos Laguna,Atl. San Luis,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-08-29,Club Tijuana,Monterrey,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-09-02,Atl. San Luis,Club Tijuana,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-02,Queretaro,Puebla,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-03,Necaxa,Club Leon,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-03,Juarez,Cruz Azul,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-03,Pachuca,Santos Laguna,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-04,Atlas,UNAM Pumas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-04,Monterrey,Mazatlan FC,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-04,Club America,Tigres UANL,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-04,Toluca,Guadalajara Chivas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-07,Club Leon,Juarez,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-07,Santos Laguna,Necaxa,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-07,Club America,Atl. San Luis,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-07,Monterrey,Cruz Azul,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-08,Puebla,Pachuca,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-08,Tigres UANL,Toluca,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-08,Mazatlan FC,Atlas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-08,Club Tijuana,Guadalajara Chivas,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-09-08,UNAM Pumas,Queretaro,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-10,Juarez,Monterrey,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2022-09-10,Queretaro,Santos Laguna,3.0,3.0,D,3.0,3.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-11,Necaxa,Club America,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-09-11,Tigres UANL,Club Leon,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2022-09-11,Guadalajara Chivas,Puebla,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-11,Toluca,UNAM Pumas,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-11,Cruz Azul,Mazatlan FC,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-12,Atlas,Atl. San Luis,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-09-12,Pachuca,Club Tijuana,6.0,1.0,H,6.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-14,Guadalajara Chivas,Tigres UANL,1.0,4.0,A,1.0,4.0,A,0,3
Mexico,Liga MX,2022/2023,2022-09-15,Club America,Santos Laguna,3.0,3.0,D,3.0,3.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-15,Juarez,Pachuca,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-16,Cruz Azul,Club Leon,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-17,Puebla,Tigres UANL,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-17,Mazatlan FC,Toluca,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-18,Monterrey,Atlas,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-18,Club America,Guadalajara Chivas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-18,UNAM Pumas,Cruz Azul,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-09-19,Club Leon,Queretaro,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-19,Santos Laguna,Juarez,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-09-19,Atl. San Luis,Pachuca,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-09-19,Club Tijuana,Necaxa,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-24,Necaxa,Mazatlan FC,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2022-09-24,Puebla,UNAM Pumas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-01,Puebla,Club America,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-10-01,Juarez,UNAM Pumas,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-01,Atl. San Luis,Tigres UANL,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2022-10-01,Monterrey,Pachuca,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-10-02,Atlas,Necaxa,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-02,Cruz Azul,Guadalajara Chivas,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-02,Toluca,Queretaro,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-03,Santos Laguna,Mazatlan FC,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-03,Club Leon,Club Tijuana,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2022-10-09,Tigres UANL,Necaxa,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-09,Cruz Azul,Club Leon,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-09,Toluca,Juarez,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-09,Puebla,Guadalajara Chivas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-10-13,Puebla,Club America,1.0,6.0,A,1.0,6.0,A,0,3
Mexico,Liga MX,2022/2023,2022-10-13,Cruz Azul,Monterrey,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2022-10-14,Toluca,Santos Laguna,4.0,3.0,H,4.0,3.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-14,Tigres UANL,Pachuca,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-16,Monterrey,Cruz Azul,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-16,Club America,Puebla,5.0,1.0,H,5.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-17,Santos Laguna,Toluca,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2022-10-17,Pachuca,Tigres UANL,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-20,Toluca,Club America,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-21,Pachuca,Monterrey,5.0,2.0,H,5.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2022-10-23,Club America,Toluca,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2022-10-24,Monterrey,Pachuca,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2022-10-28,Toluca,Pachuca,1.0,5.0,A,1.0,5.0,A,0,3
Mexico,Liga MX,2022/2023,2022-10-31,Pachuca,Toluca,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-07,Necaxa,Atl. San Luis,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2023-01-07,Club America,Queretaro,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-08,Monterrey,Guadalajara Chivas,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2023-01-08,UNAM Pumas,Juarez,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-09,Santos Laguna,Tigres UANL,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2023-01-09,Club Tijuana,Cruz Azul,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-10,Pachuca,Puebla,5.0,1.0,H,5.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-13,Atlas,Mazatlan FC,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-14,Atl. San Luis,Guadalajara Chivas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-14,Puebla,Queretaro,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-14,Cruz Azul,Monterrey,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2023-01-15,Juarez,Club Tijuana,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-15,Toluca,Club America,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-15,Santos Laguna,UNAM Pumas,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-16,Tigres UANL,Pachuca,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-17,Club Leon,Necaxa,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-21,Mazatlan FC,Santos Laguna,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-01-21,Club Tijuana,Tigres UANL,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-21,Monterrey,Atl. San Luis,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-22,Club America,Puebla,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-22,Guadalajara Chivas,Toluca,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-01-22,Necaxa,Cruz Azul,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-22,UNAM Pumas,Club Leon,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-22,Queretaro,Atlas,3.0,3.0,D,3.0,3.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-23,Pachuca,Juarez,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-27,Atlas,Santos Laguna,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-28,Puebla,Monterrey,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-01-28,Club Tijuana,UNAM Pumas,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-29,Tigres UANL,Atl. San Luis,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-29,Club America,Mazatlan FC,6.0,0.0,H,6.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-01-29,Juarez,Guadalajara Chivas,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-01-29,Toluca,Club Leon,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2023-01-30,Pachuca,Necaxa,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-02,Atlas,Toluca,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-03,Atl. San Luis,Puebla,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-04,Necaxa,Club Tijuana,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-04,Mazatlan FC,Juarez,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-04,Club Leon,Pachuca,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-05,Cruz Azul,Tigres UANL,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-05,Santos Laguna,Club America,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-05,UNAM Pumas,Atlas,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-05,Guadalajara Chivas,Queretaro,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-06,Monterrey,Toluca,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-10,Queretaro,Club Leon,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-10,Atlas,Monterrey,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-11,Puebla,Mazatlan FC,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-11,Club Tijuana,Atl. San Luis,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-11,Club America,Necaxa,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-12,Juarez,Santos Laguna,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-12,Tigres UANL,UNAM Pumas,4.0,2.0,H,4.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-12,Pachuca,Guadalajara Chivas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-12,Toluca,Cruz Azul,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-15,Club Leon,Puebla,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-15,Tigres UANL,Juarez,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-15,Atl. San Luis,Club America,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-16,Guadalajara Chivas,Club Tijuana,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-16,Monterrey,Queretaro,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-16,Necaxa,UNAM Pumas,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-17,Mazatlan FC,Pachuca,2.0,3.0,A,2.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-18,Juarez,Club Leon,0.0,0.0,D,0.0,0.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-18,Puebla,Cruz Azul,1.0,3.0,A,1.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-18,Atl. San Luis,Santos Laguna,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-18,Monterrey,Necaxa,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-19,Atlas,Tigres UANL,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-19,UNAM Pumas,Guadalajara Chivas,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-19,Queretaro,Mazatlan FC,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-20,Club America,Club Tijuana,2.0,1.0,H,2.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-20,Pachuca,Toluca,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-23,Cruz Azul,Atlas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-24,Santos Laguna,Toluca,0.0,5.0,A,0.0,5.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-25,Necaxa,Queretaro,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-25,Mazatlan FC,UNAM Pumas,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-25,Cruz Azul,Juarez,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-26,Tigres UANL,Guadalajara Chivas,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-02-26,Atlas,Club America,2.0,2.0,D,2.0,2.0,D,1,1
Mexico,Liga MX,2022/2023,2023-02-26,Toluca,Atl. San Luis,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-27,Santos Laguna,Puebla,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-27,Club Tijuana,Pachuca,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-02-28,Club Leon,Monterrey,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-03-04,Mazatlan FC,Cruz Azul,3.0,1.0,H,3.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-03-04,Necaxa,Tigres UANL,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2023-03-04,Club Tijuana,Atlas,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-03-04,Club Leon,Atl. San Luis,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-03-05,Club America,Pachuca,0.0,3.0,A,0.0,3.0,A,0,3
Mexico,Liga MX,2022/2023,2023-03-05,Monterrey,Juarez,3.0,0.0,H,3.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-03-05,Guadalajara Chivas,Santos Laguna,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-03-05,UNAM Pumas,Puebla,2.0,4.0,A,2.0,4.0,A,0,3
Mexico,Liga MX,2022/2023,2023-03-06,Queretaro,Toluca,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-03-11,Atl. San Luis,Queretaro,2.0,0.0,H,2.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-03-11,Puebla,Guadalajara Chivas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-03-11,Atlas,Club Leon,0.0,1.0,A,0.0,1.0,A,0,3
Mexico,Liga MX,2022/2023,2023-03-12,Cruz Azul,UNAM Pumas,1.0,0.0,H,1.0,0.0,H,3,0
Mexico,Liga MX,2022/2023,2023-03-12,Tigres UANL,Club America,0.0,2.0,A,0.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-03-12,Toluca,Mazatlan FC,4.0,1.0,H,4.0,1.0,H,3,0
Mexico,Liga MX,2022/2023,2023-03-13,Pachuca,Monterrey,1.0,2.0,A,1.0,2.0,A,0,3
Mexico,Liga MX,2022/2023,2023-03-13,Santos Laguna,Club Tijuana,3.0,2.0,H,3.0,2.0,H,3,0
Mexico,Liga MX,2022/2023,2023-03-13,Juarez,Necaxa,1.0,1.0,D,1.0,1.0,D,1,1
Mexico,Liga MX,2022/2023,2023-03-18,Puebla,Atlas,0.0,4.0,A,0.0,4.0,A,0,3
Mexico,Liga MX,2022/2023,2023-03-18,Club Tijuana,Toluca,3.0,3.0,D,3.0,3.0,D,1,1
